"","Profit99","Online99","Age99","Inc99","Tenure99","District99","ID","CumProfit","CumProfitPercent","PercentCust"
"19704",-61,0,NA,NA,11.83,1300,19704,4022770,"114%","85.2%"
"20571",-61,0,2,1,11.83,1100,20571,4022709,"114%","85.2%"
"20790",-61,1,5,6,8.16,1100,20790,4022648,"114%","85.2%"
"22720",-61,0,3,7,18.41,1200,22720,4022587,"114%","85.2%"
"23004",-61,1,3,6,8.08,1200,23004,4022526,"114%","85.2%"
"23005",-61,0,3,1,6.08,1200,23005,4022465,"114%","85.2%"
"23386",-61,0,3,9,6.08,1200,23386,4022404,"114%","85.2%"
"23635",-61,0,3,NA,4,1200,23635,4022343,"114%","85.2%"
"24422",-61,0,7,1,34.5,1100,24422,4022282,"114%","85.2%"
"25922",-61,0,3,8,2.75,1200,25922,4022221,"114%","85.2%"
"26607",-61,0,3,7,10.5,1300,26607,4022160,"114%","85.2%"
"27971",-61,0,2,6,4.25,1200,27971,4022099,"114%","85.2%"
"28011",-61,0,NA,NA,23.83,1100,28011,4022038,"114%","85.2%"
"28555",-61,0,NA,NA,3.75,1300,28555,4021977,"114%","85.2%"
"29128",-61,0,5,2,0.75,1300,29128,4021916,"114%","85.2%"
"29190",-61,1,NA,NA,19.08,1200,29190,4021855,"114%","85.2%"
"29400",-61,0,3,9,10.75,1200,29400,4021794,"114%","85.3%"
"29662",-61,1,4,7,0.91,1200,29662,4021733,"114%","85.3%"
"30013",-61,0,7,1,3.75,1300,30013,4021672,"114%","85.3%"
"30066",-61,0,3,1,0.75,1200,30066,4021611,"114%","85.3%"
"30357",-61,0,4,6,8,1300,30357,4021550,"114%","85.3%"
"30378",-61,1,5,7,7.41,1200,30378,4021489,"114%","85.3%"
"30481",-61,0,4,5,14.41,1200,30481,4021428,"114%","85.3%"
"30538",-61,0,3,7,4.33,1200,30538,4021367,"114%","85.3%"
"30788",-61,0,7,6,13.58,1200,30788,4021306,"114%","85.3%"
"31502",-61,0,2,3,6.91,1100,31502,4021245,"114%","85.3%"
"12",-62,0,6,1,6.25,1200,12,4021183,"114%","85.3%"
"705",-62,0,NA,NA,4.83,1200,705,4021121,"114%","85.3%"
"822",-62,0,3,3,15.58,1200,822,4021059,"114%","85.3%"
"926",-62,0,2,5,5.41,1100,926,4020997,"114%","85.3%"
"1216",-62,0,6,6,32.41,1200,1216,4020935,"114%","85.3%"
"1556",-62,0,4,4,1.66,1300,1556,4020873,"114%","85.3%"
"1977",-62,0,6,4,3.83,1100,1977,4020811,"114%","85.3%"
"2922",-62,0,4,9,9.5,1200,2922,4020749,"114%","85.3%"
"3260",-62,0,2,3,4.83,1200,3260,4020687,"114%","85.3%"
"3429",-62,0,NA,3,5.58,1100,3429,4020625,"114%","85.3%"
"3578",-62,0,NA,NA,22.25,1200,3578,4020563,"114%","85.3%"
"3607",-62,0,3,5,5.75,1100,3607,4020501,"114%","85.3%"
"3744",-62,1,3,8,6.5,1200,3744,4020439,"114%","85.3%"
"3976",-62,0,3,8,7.91,1200,3976,4020377,"114%","85.3%"
"4136",-62,0,5,6,9.66,1200,4136,4020315,"114%","85.3%"
"4515",-62,0,1,9,4.5,1300,4515,4020253,"114%","85.3%"
"5039",-62,0,2,1,7.58,1200,5039,4020191,"114%","85.3%"
"5324",-62,0,NA,NA,5.16,1200,5324,4020129,"114%","85.3%"
"5408",-62,0,NA,NA,6.58,1200,5408,4020067,"114%","85.3%"
"5623",-62,0,2,6,7.41,1200,5623,4020005,"114%","85.3%"
"5694",-62,0,2,6,6.33,1200,5694,4019943,"114%","85.3%"
"5864",-62,1,1,NA,5.25,1300,5864,4019881,"114%","85.3%"
"5883",-62,1,NA,NA,5.91,1200,5883,4019819,"114%","85.3%"
"6228",-62,0,4,6,4.75,1200,6228,4019757,"114%","85.3%"
"6871",-62,0,NA,NA,5.16,1200,6871,4019695,"114%","85.3%"
"7220",-62,0,NA,NA,1.16,1200,7220,4019633,"114%","85.3%"
"7284",-62,0,5,6,3.08,1200,7284,4019571,"114%","85.3%"
"7780",-62,1,3,6,9.41,1200,7780,4019509,"114%","85.3%"
"8273",-62,0,NA,NA,2.5,1200,8273,4019447,"114%","85.3%"
"8573",-62,0,4,3,21.08,1200,8573,4019385,"114%","85.3%"
"8735",-62,0,7,8,10.08,1200,8735,4019323,"114%","85.3%"
"8946",-62,1,4,7,6.5,1200,8946,4019261,"114%","85.3%"
"10117",-62,0,NA,NA,4.58,1200,10117,4019199,"114%","85.3%"
"10248",-62,1,NA,NA,7.5,1200,10248,4019137,"114%","85.3%"
"10512",-62,1,3,5,10.33,1200,10512,4019075,"114%","85.3%"
"10638",-62,0,4,3,14.5,1200,10638,4019013,"114%","85.3%"
"10741",-62,1,NA,NA,1.75,1200,10741,4018951,"114%","85.3%"
"11148",-62,1,2,6,6.91,1200,11148,4018889,"114%","85.3%"
"11197",-62,1,6,7,21.66,1200,11197,4018827,"114%","85.4%"
"11326",-62,0,4,6,2.33,1200,11326,4018765,"114%","85.4%"
"12058",-62,0,5,5,2.5,1200,12058,4018703,"114%","85.4%"
"12842",-62,0,2,9,5.75,1200,12842,4018641,"114%","85.4%"
"12957",-62,0,4,9,24.08,1200,12957,4018579,"114%","85.4%"
"12986",-62,0,3,9,10.5,1200,12986,4018517,"114%","85.4%"
"13606",-62,0,3,1,5,1100,13606,4018455,"114%","85.4%"
"13627",-62,0,4,6,2.91,1100,13627,4018393,"114%","85.4%"
"14302",-62,0,6,2,19.5,1200,14302,4018331,"114%","85.4%"
"14441",-62,0,4,9,10.83,1200,14441,4018269,"114%","85.4%"
"14686",-62,0,3,6,4.41,1100,14686,4018207,"114%","85.4%"
"14884",-62,0,5,5,15.5,1200,14884,4018145,"114%","85.4%"
"15407",-62,0,2,7,7.08,1200,15407,4018083,"114%","85.4%"
"15646",-62,0,3,4,5.5,1100,15646,4018021,"114%","85.4%"
"16019",-62,0,6,1,2.91,1200,16019,4017959,"114%","85.4%"
"16207",-62,0,NA,NA,5.41,1200,16207,4017897,"114%","85.4%"
"16323",-62,0,1,6,4.75,1200,16323,4017835,"114%","85.4%"
"16549",-62,0,4,3,14.5,1200,16549,4017773,"114%","85.4%"
"16603",-62,1,3,9,13.83,1200,16603,4017711,"114%","85.4%"
"17241",-62,0,7,1,21.41,1200,17241,4017649,"114%","85.4%"
"17418",-62,0,6,2,7.08,1200,17418,4017587,"114%","85.4%"
"17789",-62,0,7,6,2.83,1300,17789,4017525,"114%","85.4%"
"18344",-62,0,7,NA,6.66,1200,18344,4017463,"114%","85.4%"
"19291",-62,1,NA,NA,7.33,1200,19291,4017401,"114%","85.4%"
"19833",-62,0,3,2,16.25,1300,19833,4017339,"114%","85.4%"
"20304",-62,0,5,6,3.83,1200,20304,4017277,"114%","85.4%"
"20678",-62,0,3,5,4.33,1200,20678,4017215,"114%","85.4%"
"20764",-62,0,5,7,10.75,1200,20764,4017153,"114%","85.4%"
"20895",-62,1,3,6,7.08,1200,20895,4017091,"114%","85.4%"
"21109",-62,0,4,9,10.33,1200,21109,4017029,"114%","85.4%"
"21261",-62,0,5,5,7.33,1200,21261,4016967,"114%","85.5%"
"21997",-62,0,3,5,0.91,1200,21997,4016905,"114%","85.5%"
"22103",-62,1,4,5,1,1200,22103,4016843,"114%","85.5%"
"22399",-62,0,6,4,21.83,1200,22399,4016781,"114%","85.5%"
"22420",-62,0,5,7,27.75,1200,22420,4016719,"114%","85.5%"
"22576",-62,0,3,NA,3.75,1200,22576,4016657,"114%","85.5%"
"25051",-62,0,5,7,18.25,1200,25051,4016595,"114%","85.5%"
"25123",-62,0,3,7,14.08,1100,25123,4016533,"114%","85.5%"
"25378",-62,1,4,6,12.16,1200,25378,4016471,"114%","85.5%"
"25736",-62,0,NA,NA,2.83,1200,25736,4016409,"114%","85.5%"
"26059",-62,0,5,3,11.33,1200,26059,4016347,"114%","85.5%"
"26094",-62,0,4,6,12.41,1300,26094,4016285,"114%","85.5%"
"27067",-62,1,3,7,8.66,1200,27067,4016223,"114%","85.5%"
"27128",-62,0,6,1,1.16,1200,27128,4016161,"114%","85.5%"
"27313",-62,0,1,3,5.33,1200,27313,4016099,"114%","85.5%"
"27543",-62,0,3,2,8.41,1200,27543,4016037,"114%","85.5%"
"27898",-62,0,4,6,20.91,1300,27898,4015975,"114%","85.5%"
"28058",-62,0,NA,NA,22.08,1200,28058,4015913,"114%","85.5%"
"28318",-62,0,5,1,6.83,1200,28318,4015851,"114%","85.5%"
"29973",-62,0,5,1,25.5,1100,29973,4015789,"114%","85.5%"
"30028",-62,1,NA,NA,1.66,1300,30028,4015727,"114%","85.6%"
"31172",-62,0,6,6,2.33,1100,31172,4015665,"114%","85.6%"
"31489",-62,1,4,3,2.58,1200,31489,4015603,"114%","85.6%"
"155",-63,0,6,3,2.16,1200,155,4015540,"114%","85.6%"
"829",-63,0,6,1,7.25,1200,829,4015477,"114%","85.6%"
"941",-63,0,2,6,6.33,1200,941,4015414,"114%","85.6%"
"1099",-63,0,6,6,2.33,1200,1099,4015351,"114%","85.6%"
"1658",-63,0,5,6,1.66,1200,1658,4015288,"114%","85.6%"
"2087",-63,0,NA,NA,3.58,1200,2087,4015225,"114%","85.6%"
"2518",-63,0,5,3,10.5,1200,2518,4015162,"114%","85.6%"
"3243",-63,0,NA,NA,19.5,1300,3243,4015099,"114%","85.6%"
"3330",-63,0,7,4,19.33,1100,3330,4015036,"114%","85.6%"
"3438",-63,0,5,6,14.58,1200,3438,4014973,"114%","85.6%"
"3911",-63,1,4,5,11.66,1200,3911,4014910,"114%","85.6%"
"5410",-63,0,1,7,9.91,1200,5410,4014847,"114%","85.6%"
"5502",-63,0,6,5,7.41,1200,5502,4014784,"114%","85.6%"
"5552",-63,0,NA,NA,3.08,1200,5552,4014721,"114%","85.6%"
"5667",-63,1,2,7,3,1200,5667,4014658,"114%","85.6%"
"6345",-63,0,6,3,0.16,1200,6345,4014595,"114%","85.6%"
"6862",-63,0,5,3,7.16,1200,6862,4014532,"114%","85.6%"
"6971",-63,0,1,6,3.5,1200,6971,4014469,"114%","85.6%"
"7021",-63,0,2,9,3.33,1200,7021,4014406,"114%","85.6%"
"7229",-63,0,3,9,12.58,1200,7229,4014343,"114%","85.6%"
"7925",-63,0,NA,NA,13.75,1200,7925,4014280,"114%","85.6%"
"8382",-63,0,6,1,24.58,1100,8382,4014217,"114%","85.6%"
"8384",-63,0,5,9,29.91,1200,8384,4014154,"114%","85.6%"
"9446",-63,0,5,7,2.66,1200,9446,4014091,"114%","85.6%"
"9586",-63,0,NA,NA,2.75,1300,9586,4014028,"114%","85.6%"
"9864",-63,0,5,8,9.66,1200,9864,4013965,"114%","85.6%"
"10092",-63,0,NA,NA,2.5,1200,10092,4013902,"114%","85.6%"
"10923",-63,0,5,6,2.5,1200,10923,4013839,"114%","85.6%"
"11174",-63,0,3,6,10.33,1300,11174,4013776,"114%","85.6%"
"11202",-63,0,6,9,22.5,1300,11202,4013713,"114%","85.6%"
"11404",-63,0,NA,NA,9.58,1200,11404,4013650,"114%","85.6%"
"11656",-63,0,NA,NA,0.66,1300,11656,4013587,"114%","85.6%"
"12164",-63,0,NA,NA,7.5,1200,12164,4013524,"114%","85.6%"
"12540",-63,0,6,6,17.66,1300,12540,4013461,"114%","85.6%"
"12891",-63,0,4,1,11.41,1200,12891,4013398,"114%","85.6%"
"13546",-63,0,NA,NA,5.83,1200,13546,4013335,"114%","85.6%"
"14507",-63,1,3,7,4.83,1200,14507,4013272,"114%","85.6%"
"14619",-63,0,3,4,2.33,1200,14619,4013209,"114%","85.6%"
"15408",-63,0,5,5,13.58,1100,15408,4013146,"114%","85.6%"
"15530",-63,0,3,7,1.25,1300,15530,4013083,"114%","85.6%"
"15655",-63,0,6,2,1.58,1200,15655,4013020,"114%","85.6%"
"15822",-63,0,NA,NA,3.41,1200,15822,4012957,"114%","85.6%"
"16415",-63,0,6,3,33.83,1100,16415,4012894,"114%","85.6%"
"16778",-63,0,6,2,2,1200,16778,4012831,"114%","85.6%"
"17126",-63,1,NA,7,28.08,1200,17126,4012768,"114%","85.6%"
"17535",-63,0,5,NA,7,1200,17535,4012705,"114%","85.6%"
"17866",-63,0,4,7,10.75,1200,17866,4012642,"114%","85.7%"
"17917",-63,1,4,4,13.75,1300,17917,4012579,"114%","85.7%"
"18570",-63,1,NA,NA,19.91,1200,18570,4012516,"114%","85.7%"
"18595",-63,1,NA,NA,6.33,1200,18595,4012453,"114%","85.7%"
"19118",-63,0,4,6,6.25,1200,19118,4012390,"114%","85.7%"
"19420",-63,0,NA,NA,0.75,1200,19420,4012327,"114%","85.7%"
"19953",-63,1,7,1,5.66,1200,19953,4012264,"114%","85.7%"
"20430",-63,0,3,6,5.66,1200,20430,4012201,"114%","85.7%"
"21510",-63,0,5,4,2.33,1200,21510,4012138,"114%","85.7%"
"21563",-63,0,NA,NA,3.66,1100,21563,4012075,"114%","85.7%"
"22747",-63,0,5,NA,6.33,1300,22747,4012012,"114%","85.7%"
"23884",-63,0,6,3,8.41,1100,23884,4011949,"114%","85.7%"
"24004",-63,1,3,6,11.25,1100,24004,4011886,"114%","85.7%"
"24067",-63,0,2,1,3.58,1200,24067,4011823,"114%","85.7%"
"24454",-63,0,2,7,5.66,1100,24454,4011760,"114%","85.7%"
"24804",-63,0,6,8,1.33,1200,24804,4011697,"114%","85.7%"
"25887",-63,0,4,6,12.66,1300,25887,4011634,"114%","85.7%"
"26789",-63,0,4,2,7.41,1200,26789,4011571,"114%","85.7%"
"28393",-63,1,5,9,12.58,1200,28393,4011508,"114%","85.7%"
"28505",-63,0,NA,NA,6.66,1200,28505,4011445,"114%","85.7%"
"28814",-63,0,5,5,10.75,1200,28814,4011382,"114%","85.7%"
"28879",-63,0,NA,NA,3.08,1200,28879,4011319,"114%","85.7%"
"29106",-63,0,1,NA,1.83,1200,29106,4011256,"114%","85.8%"
"29764",-63,0,3,NA,7.41,1200,29764,4011193,"114%","85.8%"
"29778",-63,0,3,7,5.33,1200,29778,4011130,"114%","85.8%"
"651",-64,1,2,4,2.41,1200,651,4011066,"114%","85.8%"
"725",-64,1,4,5,30.08,1200,725,4011002,"114%","85.8%"
"795",-64,0,NA,NA,1.5,1200,795,4010938,"114%","85.8%"
"820",-64,1,3,9,12,1200,820,4010874,"114%","85.8%"
"1215",-64,0,6,1,3.33,1200,1215,4010810,"114%","85.8%"
"1310",-64,0,4,9,1,1200,1310,4010746,"114%","85.8%"
"1559",-64,1,NA,NA,6,1200,1559,4010682,"114%","85.8%"
"1738",-64,0,NA,NA,9.08,1200,1738,4010618,"114%","85.8%"
"2204",-64,0,NA,NA,0.75,1200,2204,4010554,"114%","85.8%"
"2206",-64,1,4,9,2.75,1200,2206,4010490,"114%","85.8%"
"2671",-64,1,3,9,12.33,1200,2671,4010426,"114%","85.8%"
"2831",-64,0,2,2,6.33,1200,2831,4010362,"114%","85.8%"
"2930",-64,0,NA,NA,4,1200,2930,4010298,"114%","85.8%"
"3586",-64,0,3,6,8.08,1100,3586,4010234,"114%","85.8%"
"4187",-64,0,3,9,14.41,1200,4187,4010170,"114%","85.8%"
"4311",-64,0,2,1,6.66,1200,4311,4010106,"114%","85.8%"
"4322",-64,1,NA,NA,0.41,1200,4322,4010042,"114%","85.8%"
"4428",-64,0,4,6,14.58,1200,4428,4009978,"114%","85.8%"
"4434",-64,0,2,4,2.83,1300,4434,4009914,"114%","85.8%"
"4587",-64,0,4,6,8.25,1200,4587,4009850,"114%","85.8%"
"4915",-64,1,2,6,10.91,1300,4915,4009786,"114%","85.8%"
"5208",-64,0,NA,NA,3.83,1200,5208,4009722,"114%","85.8%"
"5272",-64,0,3,6,5.25,1200,5272,4009658,"114%","85.8%"
"5600",-64,0,2,5,3.16,1200,5600,4009594,"114%","85.8%"
"5733",-64,0,NA,NA,7.41,1200,5733,4009530,"114%","85.8%"
"5749",-64,0,6,NA,7.58,1200,5749,4009466,"114%","85.8%"
"6002",-64,0,7,7,12.58,1200,6002,4009402,"114%","85.8%"
"6366",-64,0,7,8,11.58,1100,6366,4009338,"114%","85.8%"
"6721",-64,1,NA,NA,1.08,1200,6721,4009274,"114%","85.8%"
"7682",-64,0,7,1,23.16,1100,7682,4009210,"114%","85.8%"
"7914",-64,1,NA,NA,6.41,1200,7914,4009146,"114%","85.8%"
"7971",-64,0,3,2,4.08,1200,7971,4009082,"114%","85.8%"
"8467",-64,0,NA,NA,18.58,1200,8467,4009018,"114%","85.8%"
"9068",-64,1,NA,NA,2.08,1300,9068,4008954,"114%","85.8%"
"9366",-64,0,7,6,6.75,1200,9366,4008890,"114%","85.8%"
"9880",-64,0,4,6,10.83,1200,9880,4008826,"114%","85.8%"
"10110",-64,0,NA,NA,5.91,1200,10110,4008762,"114%","85.8%"
"10820",-64,0,2,7,5.33,1200,10820,4008698,"114%","85.8%"
"11123",-64,0,2,7,5.25,1200,11123,4008634,"114%","85.8%"
"11252",-64,0,4,9,7.33,1300,11252,4008570,"114%","85.8%"
"11563",-64,0,6,4,12.41,1200,11563,4008506,"114%","85.8%"
"11752",-64,0,3,9,3.83,1200,11752,4008442,"114%","85.8%"
"12258",-64,0,4,6,5.5,1200,12258,4008378,"114%","85.8%"
"12564",-64,0,2,7,4.83,1200,12564,4008314,"114%","85.8%"
"13225",-64,1,2,6,6.66,1200,13225,4008250,"114%","85.8%"
"13344",-64,1,3,6,18.16,1200,13344,4008186,"114%","85.8%"
"13426",-64,0,2,6,4.91,1200,13426,4008122,"114%","85.8%"
"13564",-64,0,5,8,14.16,1200,13564,4008058,"114%","85.8%"
"13988",-64,0,NA,NA,2.08,1200,13988,4007994,"114%","85.8%"
"14190",-64,0,5,3,7.91,1200,14190,4007930,"114%","85.8%"
"14328",-64,0,2,1,1.33,1300,14328,4007866,"114%","85.8%"
"14510",-64,0,5,5,0.5,1200,14510,4007802,"114%","85.8%"
"14600",-64,0,3,NA,6.16,1200,14600,4007738,"114%","85.8%"
"15151",-64,1,NA,NA,7.16,1200,15151,4007674,"114%","85.8%"
"15525",-64,0,6,5,27.41,1200,15525,4007610,"114%","85.8%"
"15589",-64,0,4,5,7.58,1200,15589,4007546,"114%","85.9%"
"16277",-64,0,3,4,22.16,1200,16277,4007482,"114%","85.9%"
"17357",-64,0,4,7,6.25,1200,17357,4007418,"114%","85.9%"
"17578",-64,0,2,3,5.5,1300,17578,4007354,"114%","85.9%"
"17858",-64,0,3,4,9.16,1200,17858,4007290,"114%","85.9%"
"17904",-64,1,3,6,1.08,1200,17904,4007226,"114%","85.9%"
"18644",-64,0,NA,NA,1.83,1100,18644,4007162,"114%","85.9%"
"18739",-64,0,3,3,7.41,1100,18739,4007098,"114%","85.9%"
"18784",-64,0,2,6,8.75,1200,18784,4007034,"114%","85.9%"
"19206",-64,0,7,8,31.58,1200,19206,4006970,"114%","85.9%"
"19483",-64,0,NA,NA,21.66,1300,19483,4006906,"114%","85.9%"
"19574",-64,0,4,8,9.58,1200,19574,4006842,"114%","85.9%"
"19579",-64,0,NA,8,5.16,1200,19579,4006778,"114%","85.9%"
"19748",-64,0,7,2,38.08,1200,19748,4006714,"114%","85.9%"
"19769",-64,0,5,3,4,1200,19769,4006650,"114%","85.9%"
"20249",-64,0,2,6,6.91,1200,20249,4006586,"114%","85.9%"
"20327",-64,1,3,8,1.91,1200,20327,4006522,"114%","85.9%"
"20613",-64,1,2,3,2.75,1200,20613,4006458,"114%","85.9%"
"21650",-64,0,NA,NA,2.83,1200,21650,4006394,"114%","85.9%"
"21708",-64,0,5,5,2.58,1300,21708,4006330,"114%","85.9%"
"21938",-64,0,5,3,7,1200,21938,4006266,"114%","85.9%"
"22118",-64,0,7,1,27.5,1200,22118,4006202,"114%","85.9%"
"22142",-64,0,5,5,29.91,1100,22142,4006138,"114%","85.9%"
"22304",-64,1,5,9,16.41,1200,22304,4006074,"114%","85.9%"
"22481",-64,1,NA,NA,6.58,1200,22481,4006010,"114%","85.9%"
"23197",-64,0,NA,NA,3.66,1300,23197,4005946,"114%","86.0%"
"23773",-64,0,NA,NA,7.5,1200,23773,4005882,"114%","86.0%"
"23833",-64,0,5,9,14.33,1200,23833,4005818,"114%","86.0%"
"23844",-64,0,2,3,2.25,1200,23844,4005754,"114%","86.0%"
"23846",-64,0,3,1,0.58,1200,23846,4005690,"114%","86.0%"
"24895",-64,0,4,7,17,1100,24895,4005626,"114%","86.0%"
"25351",-64,0,4,7,10.5,1200,25351,4005562,"114%","86.0%"
"25515",-64,0,4,4,7.16,1200,25515,4005498,"114%","86.0%"
"25537",-64,0,4,6,4.41,1200,25537,4005434,"114%","86.0%"
"25837",-64,0,NA,NA,2.41,1300,25837,4005370,"114%","86.0%"
"26296",-64,1,2,6,2.5,1200,26296,4005306,"114%","86.0%"
"27201",-64,0,3,5,2.5,1200,27201,4005242,"114%","86.0%"
"27294",-64,0,7,6,15.66,1200,27294,4005178,"114%","86.0%"
"27331",-64,0,NA,NA,1.58,1200,27331,4005114,"114%","86.0%"
"27483",-64,1,4,8,4.41,1200,27483,4005050,"114%","86.0%"
"27541",-64,0,3,5,7.5,1300,27541,4004986,"114%","86.0%"
"27576",-64,0,NA,NA,0.75,1200,27576,4004922,"114%","86.0%"
"27860",-64,0,6,4,23.91,1200,27860,4004858,"114%","86.0%"
"28157",-64,0,4,7,12.08,1200,28157,4004794,"114%","86.0%"
"28266",-64,0,3,4,4,1200,28266,4004730,"114%","86.1%"
"28606",-64,0,NA,NA,6.75,1200,28606,4004666,"114%","86.1%"
"29013",-64,1,3,9,11.5,1200,29013,4004602,"114%","86.1%"
"29279",-64,0,6,1,25.25,1200,29279,4004538,"114%","86.1%"
"29318",-64,1,NA,NA,6.41,1200,29318,4004474,"114%","86.1%"
"30076",-64,0,2,1,1.58,1200,30076,4004410,"114%","86.1%"
"30258",-64,1,1,3,3.58,1200,30258,4004346,"114%","86.1%"
"30287",-64,0,4,8,24.08,1200,30287,4004282,"114%","86.1%"
"30656",-64,0,3,9,7.16,1200,30656,4004218,"114%","86.1%"
"30966",-64,0,2,3,8,1200,30966,4004154,"114%","86.1%"
"31386",-64,1,1,4,7.58,1100,31386,4004090,"114%","86.1%"
"31495",-64,0,NA,NA,3.91,1200,31495,4004026,"114%","86.1%"
"97",-65,0,NA,NA,5.08,1200,97,4003961,"114%","86.1%"
"197",-65,0,4,7,9.75,1200,197,4003896,"114%","86.1%"
"343",-65,0,NA,NA,7.66,1200,343,4003831,"114%","86.1%"
"1058",-65,0,NA,NA,0.41,1200,1058,4003766,"114%","86.1%"
"1595",-65,0,5,6,2.25,1100,1595,4003701,"114%","86.1%"
"1715",-65,1,2,4,1.75,1300,1715,4003636,"114%","86.1%"
"1801",-65,0,NA,NA,8.91,1300,1801,4003571,"114%","86.1%"
"2017",-65,1,5,4,1.41,1200,2017,4003506,"114%","86.1%"
"2654",-65,0,5,NA,4.25,1100,2654,4003441,"113%","86.1%"
"2923",-65,0,3,4,6.08,1200,2923,4003376,"113%","86.1%"
"4042",-65,0,4,8,15.58,1200,4042,4003311,"113%","86.1%"
"4183",-65,0,NA,NA,5.41,1200,4183,4003246,"113%","86.1%"
"4186",-65,0,2,1,7.33,1100,4186,4003181,"113%","86.1%"
"4691",-65,0,7,7,22.5,1200,4691,4003116,"113%","86.1%"
"4944",-65,0,3,NA,3.33,1100,4944,4003051,"113%","86.1%"
"5782",-65,0,6,1,17.33,1200,5782,4002986,"113%","86.1%"
"6606",-65,0,NA,NA,8.83,1200,6606,4002921,"113%","86.1%"
"6888",-65,0,4,4,1.33,1300,6888,4002856,"113%","86.1%"
"8053",-65,0,3,6,20.25,1300,8053,4002791,"113%","86.1%"
"8095",-65,0,7,6,18.66,1200,8095,4002726,"113%","86.1%"
"8123",-65,0,6,3,18.25,1200,8123,4002661,"113%","86.1%"
"8193",-65,0,NA,NA,16.91,1200,8193,4002596,"113%","86.1%"
"8592",-65,0,2,4,7.5,1200,8592,4002531,"113%","86.1%"
"8646",-65,0,NA,NA,3.66,1200,8646,4002466,"113%","86.1%"
"8716",-65,1,3,3,5.16,1100,8716,4002401,"113%","86.1%"
"8995",-65,0,3,7,5.83,1200,8995,4002336,"113%","86.1%"
"9375",-65,0,4,NA,4.91,1100,9375,4002271,"113%","86.1%"
"9686",-65,1,3,4,6.58,1200,9686,4002206,"113%","86.1%"
"11257",-65,0,NA,NA,12.33,1200,11257,4002141,"113%","86.1%"
"11646",-65,0,NA,NA,10.41,1300,11646,4002076,"113%","86.2%"
"14052",-65,1,NA,NA,5,1200,14052,4002011,"113%","86.2%"
"14648",-65,0,NA,NA,12.58,1200,14648,4001946,"113%","86.2%"
"15388",-65,0,NA,NA,6.66,1200,15388,4001881,"113%","86.2%"
"16811",-65,0,NA,NA,1.41,1200,16811,4001816,"113%","86.2%"
"16816",-65,0,3,7,9.08,1200,16816,4001751,"113%","86.2%"
"16993",-65,0,3,8,7.41,1200,16993,4001686,"113%","86.2%"
"17253",-65,1,4,6,27.5,1300,17253,4001621,"113%","86.2%"
"17581",-65,0,3,1,6.58,1200,17581,4001556,"113%","86.2%"
"18043",-65,0,NA,NA,3.66,1200,18043,4001491,"113%","86.2%"
"18388",-65,0,6,6,13.16,1200,18388,4001426,"113%","86.2%"
"18536",-65,0,NA,NA,5,1200,18536,4001361,"113%","86.2%"
"18698",-65,0,NA,NA,22.41,1200,18698,4001296,"113%","86.2%"
"19194",-65,0,NA,NA,4.66,1200,19194,4001231,"113%","86.2%"
"19287",-65,0,2,9,7.58,1200,19287,4001166,"113%","86.2%"
"20535",-65,0,2,1,3.83,1200,20535,4001101,"113%","86.2%"
"20731",-65,0,2,3,1.75,1200,20731,4001036,"113%","86.2%"
"21364",-65,0,3,7,4.41,1200,21364,4000971,"113%","86.2%"
"22703",-65,0,7,8,22.58,1200,22703,4000906,"113%","86.2%"
"22724",-65,0,1,2,1.75,1300,22724,4000841,"113%","86.2%"
"23656",-65,1,1,3,2.33,1200,23656,4000776,"113%","86.2%"
"24593",-65,0,4,1,1.08,1200,24593,4000711,"113%","86.2%"
"24677",-65,0,NA,NA,10.41,1200,24677,4000646,"113%","86.2%"
"24934",-65,0,4,6,16.83,1300,24934,4000581,"113%","86.2%"
"25971",-65,0,4,2,24.08,1200,25971,4000516,"113%","86.2%"
"26099",-65,0,3,5,2.5,1200,26099,4000451,"113%","86.3%"
"26220",-65,0,NA,NA,38.75,1300,26220,4000386,"113%","86.3%"
"26653",-65,1,7,3,5.58,1300,26653,4000321,"113%","86.3%"
"27234",-65,0,NA,NA,4.66,1200,27234,4000256,"113%","86.3%"
"27783",-65,0,5,9,11,1200,27783,4000191,"113%","86.3%"
"27857",-65,0,NA,NA,19.91,1200,27857,4000126,"113%","86.3%"
"27891",-65,0,7,2,38.25,1300,27891,4000061,"113%","86.3%"
"28278",-65,0,5,6,23.08,1200,28278,3999996,"113%","86.3%"
"28621",-65,0,3,6,7.25,1200,28621,3999931,"113%","86.3%"
"29483",-65,0,NA,NA,4.33,1200,29483,3999866,"113%","86.3%"
"29582",-65,0,NA,NA,1.83,1200,29582,3999801,"113%","86.3%"
"29608",-65,0,7,6,16.83,1200,29608,3999736,"113%","86.3%"
"29638",-65,0,4,6,8.08,1200,29638,3999671,"113%","86.3%"
"29723",-65,0,4,7,19.83,1200,29723,3999606,"113%","86.3%"
"30194",-65,0,NA,NA,2,1200,30194,3999541,"113%","86.3%"
"31432",-65,0,5,4,4.83,1300,31432,3999476,"113%","86.3%"
"31493",-65,0,NA,NA,1.83,1200,31493,3999411,"113%","86.3%"
"95",-66,0,4,6,8.83,1200,95,3999345,"113%","86.3%"
"429",-66,0,6,6,13.58,1200,429,3999279,"113%","86.3%"
"859",-66,0,6,8,23.5,1200,859,3999213,"113%","86.3%"
